"","prefix","Replicate","Generation","mean.fitness","mean.prop.SL","Schedule","mean.learning.rate","mean.learning.rate.SL","mean.learning.episodes","mean.best.fitness","environmental.mean.location","perfrom","folder","seed","init_w_range","init_lr_range","init_le_mean","init_prop_sl","mut_rate_w","mut_step_w","lr_homogenous","mut_rate_lr","mut_step_lr","le_homogenous","mut_rate_le","mut_step_le","mut_rate_sl","mut_step_sl","N","G","lifespan","extrapolate_from","nr_replicates","env_sample_size","env_range","init_mean_env","sd_env","env_change","env_change_sd","env_change_type","env_change_rate","SL_type","IL_type","cue_type","sl_homogenous","one_social_parent","success_bias","sl_speed","mut_rate_schedule","differential_learning_rates","schedule_init","file_rep","f","M","f_M","f_M_simple","colSpaces","row","xLabs","Change","Rate","SD","IL","SL","Performance"
"416","136_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",5,"G-2000",302.837415013053,0.743339469756722,0,0.69873551085917,1.51938400036682,0.159232883558221,338.375678497101,0.480298146538181,0.89444229510582,".",901150,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"136_5",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.894973942447957
"417","136_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",6,"G-2000",292.356842225397,0.0976093485811734,0,0.121955583797504,0.964767759103798,2.1938355822089,335.317801722339,-0.429168137590351,0.871614089526931,".",901150,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"136_6",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.871879872538005
"418","136_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",7,"G-2000",291.632091457366,0.233799631212224,0,0.349628941471184,0.276282776324793,0.243301349325337,337.654323644978,-0.00697968275172414,0.863169735021965,".",901150,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"136_7",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.863700154374444
"419","136_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",8,"G-2000",268.243541198396,0.0875250709209463,0,1.65461110223038,0.806132768335782,5.66669115442279,333.522301685907,0.015056391635917,0.804189192817281,".",901150,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"136_8",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.804274676213446
"420","136_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",9,"G-2000",301.286660154508,0.225236065635197,0,0.677424933277511,0.229126459972754,0.812355822088956,336.248462658671,0.176183829792904,0.89655061787956,".",901150,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"136_9",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.896023903789107
"421","137_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",0,"G-2000",301.157174259585,0.346272840099905,0,0.398934989195902,0.162763230986477,1.84866666666667,336.03977972089,-0.0600771918937031,0.896074158047067,".",609587,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"137_0",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.896195011524296
"422","137_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",1,"G-2000",307.010269213418,0.0697043162444608,0,0.472484596397851,1.03395770697576,1.4863928035982,336.014574928286,0.0109453832026987,0.913098323223201,".",609587,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"137_1",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.91368140587039
"423","137_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",2,"G-2000",275.61801377053,0.201065503905641,0,2.06194890687406,0.48684161622061,0.423018490754623,336.253702827186,-0.0504046132443778,0.819564489414334,".",609587,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"137_2",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.819672799000167
"424","137_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",3,"G-2000",303.862892800695,0.502276569873213,0,1.84667118749375,0.245427848126142,0.592647676161919,337.419736348276,0.0829797369769915,0.900723511473278,".",609587,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"137_3",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.900548664074159
"425","137_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",4,"G-2000",294.829843534673,0.406336696212394,0,0.794705556475662,1.43026097584058,8.19402748625687,331.441437064118,0.240842799434833,0.889416977060806,".",609587,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"137_4",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.889538273024195
"426","137_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",5,"G-2000",292.076331846417,0.903085189663768,0,0.187945773062672,0.240352790048416,1.46711494252874,336.783921545377,-0.23081936194083,0.867191450700619,".",609587,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"137_5",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.8672514130312
"427","137_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",6,"G-2000",297.821305171154,0.84207656624008,0,0.500801396851124,0.564403941484808,5.28306746626687,334.534077633083,-0.197717106311879,0.890222199751643,".",609587,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"137_6",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.890257002450448
"428","137_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",7,"G-2000",293.430314644088,0.909027382552424,0,0.25774661311062,0.578879987477811,8.04322188905547,332.135842304648,-0.475203085264418,0.883174338891345,".",609587,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"137_7",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.883464767331381
"429","137_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",8,"G-2000",304.708268570375,0.766292780904798,0,0.147057065202683,1.19011572487296,0.20476111944028,337.022687701199,-7.73646253873137e-05,0.903543750521725,".",609587,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"137_8",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.904117970955494
"430","137_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",9,"G-2000",229.483982145022,0.218791451268865,0,2.02018201745077,2.40639908501249,10.4867886056972,329.828812935182,-0.133821302065132,0.696431745431901,".",609587,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"137_9",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.7
"431","138_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",0,"G-2000",294.014215416327,0.311511738656922,0,0.423660700658521,0.827572596210695,1.14453623188406,336.928402847076,-0.150029217318941,0.872531811278238,".",494143,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"138_0",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.872631137451992
"432","138_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",1,"G-2000",288.811625435617,0.582871159863118,0,2.4286845911989,0.889432672514093,0.174892553723138,337.693918597051,0.0154142605811044,0.854743617488555,".",494143,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"138_1",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.85524674721856
"433","138_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",2,"G-2000",306.000147598986,0.822903699612894,0,0.437122442248191,0.511237371865267,3.22436331834083,334.992808983358,0.210445785705297,0.913573524799917,".",494143,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"138_2",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.913452884339937
"434","138_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",3,"G-2000",290.243798758981,0.835683791145078,0,0.332854632830535,0.568838403597901,15.6091619190405,327.96884063993,0.124964812725087,0.88480480790947,".",494143,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"138_3",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.884973701137766
"435","138_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",4,"G-2000",295.576978756122,0.751437764229435,0,1.47540928633083,2.50841296701999,7.60205147426287,332.907307335182,-0.168285771805397,0.887925116714282,".",494143,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"138_4",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.887865697878855
"436","138_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",5,"G-2000",304.219721461589,0.110810875805159,0,0.135471882664467,1.49628329225887,0.959903548225887,336.256230872014,0.0225066248096452,0.904528356016203,".",494143,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"138_5",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.90472590105663
"437","138_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",6,"G-2000",292.46477621081,0.963170367830735,0,0.620099206257121,0.488172249367266,4.18882808595702,335.511789135232,0.268384883864818,0.87164050778959,".",494143,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"138_6",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.871697465429236
"438","138_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",7,"G-2000",297.160840057081,0.861202627645827,0,2.32169177370165,3.14807124888706,0.0761739130434783,338.210779265117,0.35696845705977,0.878147887810352,".",494143,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"138_7",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.878626165324383
"439","138_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",8,"G-2000",299.424176557874,0.155287715280514,0,0.342609000245267,0.525959414775412,0.943771114442779,337.234844286907,-0.0356502440097451,0.88778012133547,".",494143,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"138_8",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.887880305461956
"440","138_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",9,"G-2000",301.338074524418,0.318929619946677,0,0.396753387298751,0.226799551843688,0.851994002998501,336.801404112394,-0.142786666937481,0.89439556877771,".",494143,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"138_9",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","Stimulus Enhancement",0.894705517391069
"451","14_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",0,"G-2000",247.817470231579,0.83110304893998,0,0.282819826571924,0.614859866466717,22.3597941029485,322.057715105847,-0.0870593625361687,0.769647350619806,".",927882,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"14_0",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","Stimulus Enhancement",0.769481551311794
"452","14_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",1,"G-2000",259.180876614129,0.9498229256993,0,0.232322898790788,0.405588855586457,16.6354712643678,325.502482295652,0.0792092780886792,0.795860907957818,".",927882,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"14_1",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","Stimulus Enhancement",0.796248540982605
"453","14_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",2,"G-2000",282.089488001524,0.955549447827886,0,0.170716001168906,0.537317957341029,16.4173258370815,326.642051134683,-0.0187386863570993,0.86334232055193,".",927882,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"14_2",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","Stimulus Enhancement",0.863604324738982
"454","14_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",3,"G-2000",279.012911798631,0.997598770925837,0,1.49801993765567,0.387260497958321,22.9827156421789,321.656160215992,-0.0350921813397626,0.867398068684279,".",927882,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"14_3",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","Stimulus Enhancement",0.867425985596775
"455","14_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",4,"G-2000",286.690858881959,0.968111707230635,0,0.174197303596317,0.378080413732734,23.3970494752624,321.153992525887,0.00311824084315003,0.892450711954207,".",927882,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"14_4",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","Stimulus Enhancement",0.892689692652194
"456","14_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",5,"G-2000",245.902045281024,0.476068516556672,0,0.275178102328286,0.250954648507096,43.4217876061969,308.760136297451,0.00631431978098701,0.796596539918856,".",927882,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"14_5",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","Stimulus Enhancement",0.79641772487148
"457","14_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",6,"G-2000",259.989184916821,0.942216386445227,0,0.955325426818591,1.45702075903798,25.1385997001499,321.119007078661,-0.0639557323267778,0.809339393044461,".",927882,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"14_6",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","Stimulus Enhancement",0.809634992590564
"458","14_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",7,"G-2000",265.950319820105,0.922366462284858,0,0.293753287968956,0.367723956465017,26.3521899050475,319.550963156672,0.0549442839977219,0.832185495426319,".",927882,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"14_7",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","Stimulus Enhancement",0.832262613740622
"459","14_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",8,"G-2000",279.035353627246,0.938409615731034,0,0.0858872185175912,0.291830288914543,23.5458150924538,321.147521810195,0.0413427342058942,0.868799333884836,".",927882,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"14_8",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","Stimulus Enhancement",0.868869708395763
"460","14_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",9,"G-2000",231.415994043861,0.900467441535982,0,1.00185034553978,1.81067229102149,27.6775782108946,319.921058437181,0.0252038612469272,0.723465828915073,".",927882,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"14_9",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","Stimulus Enhancement",0.72335342716835
"561","15_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",0,"G-2000",268.222569282844,0.959777388071614,0,0.110240482905082,0.401935709847026,22.7244517741129,321.699171264068,-0.0277756022897536,0.833675782880751,".",194455,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"15_0",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","Stimulus Enhancement",0.833768294238696
"562","15_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",1,"G-2000",248.024930592169,0.906200856972114,0,0.31584229437076,0.490276894722289,34.753271864068,314.489929054423,-0.0489489321873941,0.788435278359415,".",194455,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"15_1",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","Stimulus Enhancement",0.788657784171041
"563","15_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",2,"G-2000",270.552217118063,0.931987222754473,0,0.180837417316032,0.41212915069925,24.1269405297351,322.175703447476,0.0976559756418825,0.839831586946545,".",194455,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"15_2",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","Stimulus Enhancement",0.839766047603807
"564","15_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",3,"G-2000",275.791211128985,0.947422166510595,0,0.184151092734658,0.203916158361769,24.7263208395802,321.949108271364,0.181341058335672,0.856194953290654,".",194455,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"15_3",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","Stimulus Enhancement",0.85662983385724
"565","15_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",4,"G-2000",278.557566188906,0.998721301466867,0,1.83504498558671,0.44888942076102,23.044155922039,322.504967408696,-0.0672932301089741,0.863803870603202,".",194455,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"15_4",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","Stimulus Enhancement",0.863731087390981
"566","15_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",5,"G-2000",271.946401997301,0.966272674651724,0,0.160224085335178,0.53935274516057,26.717355822089,318.791088448476,-0.00401783658483273,0.853676534441048,".",194455,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnSelf","Unguided","Random","true","false","false",1,0,"true",0,"15_5",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","Stimulus Enhancement",0.853055219707793
