"","prefix","Replicate","Generation","mean.fitness","mean.prop.SL","Schedule","mean.learning.rate","mean.learning.rate.SL","mean.learning.episodes","mean.best.fitness","environmental.mean.location","perfrom","folder","seed","init_w_range","init_lr_range","init_le_mean","init_prop_sl","mut_rate_w","mut_step_w","lr_homogenous","mut_rate_lr","mut_step_lr","le_homogenous","mut_rate_le","mut_step_le","mut_rate_sl","mut_step_sl","N","G","lifespan","extrapolate_from","nr_replicates","env_sample_size","env_range","init_mean_env","sd_env","env_change","env_change_sd","env_change_type","env_change_rate","SL_type","IL_type","cue_type","sl_homogenous","one_social_parent","success_bias","sl_speed","mut_rate_schedule","differential_learning_rates","schedule_init","file_rep","f","M","f_M","f_M_simple","colSpaces","row","xLabs","Change","Rate","SD","IL","SL","Performance","group"
"2380","312_sd_env_0.25_env_change_0.25_env_change_rate_1_IL_type_Guided_",9,"G-2000",403.975309362169,0.344683544830935,0,0.966247114854773,0.476875028952124,23.318355822089,430.478184854873,-0.0333789512389365,0.938385213808799,".",667634,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",1,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"312_9",1,0.25,"Change: 0.25 (1)","0.25 (1)","Change: 1z","Env SD: 0.25","PB",0.25,1,0.25,"PB","Stimulus Enhancement",0.938433870925099,"0.25_1_0.25"
"2581","331_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",406.856829766767,0.463574698016692,0,0.913208066896452,0.744850087958171,21.0886076961519,432.776998556572,0.118477063561099,0.940083457144391,".",205453,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"331_0",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.940107332699622,"0.25_0.1_0.25"
"2582","331_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",1,"G-2000",416.217828377411,0.795424395351174,0,0.792253456769465,0.71828757538061,16.0051139430285,437.419984711394,-0.045577457576087,0.951483812906329,".",205453,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"331_1",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.951529063428659,"0.25_0.1_0.25"
"2583","331_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",2,"G-2000",407.067703815842,0.314031732176012,0,0.805044586869615,0.610619963253923,19.6957791104448,433.720822256322,-0.00887886320667166,0.938523599719086,".",205453,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"331_2",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.938547754516779,"0.25_0.1_0.25"
"2584","331_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",3,"G-2000",407.886204430185,0.794953052986807,0,0.788852732594353,0.608779436765217,15.4316126936532,437.822902606547,-0.0280129320577711,0.931579257695102,".",205453,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"331_3",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.931623727315003,"0.25_0.1_0.25"
"2585","331_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",4,"G-2000",402.102166683508,0.506417187358471,0,0.621078742882509,0.462299245408046,16.9001994002999,436.486947635632,0.0789060525901349,0.92116726226403,".",205453,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"331_4",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.921223804884934,"0.25_0.1_0.25"
"2586","331_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",5,"G-2000",409.559895349875,0.625772909248126,0,1.17448135756492,0.711810350551274,24.23496001999,429.856061906397,0.0103968473711294,0.952788323520441,".",205453,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"331_5",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.952783807522664,"0.25_0.1_0.25"
"2587","331_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",6,"G-2000",400.468556611045,0.426470344243978,0,0.621687544191854,0.521612791911194,24.2996016991504,429.232731083708,-0.019797078086071,0.93291531564411,".",205453,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"331_6",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.93298699658798,"0.25_0.1_0.25"
"2588","331_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",7,"G-2000",404.103037957971,0.419106815055222,0,0.538090551645727,0.409313528962619,21.4113433283358,431.824887732734,0.0628893340558721,0.935777869918674,".",205453,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"331_7",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.935803029046532,"0.25_0.1_0.25"
"2589","331_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",8,"G-2000",409.200265527386,0.549423020647426,0,0.484127249801699,0.69823946561929,21.4916386806597,431.554232608496,0.0536464638658821,0.948130505358855,".",205453,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"331_8",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.948201256314894,"0.25_0.1_0.25"
"2590","331_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",9,"G-2000",400.78276635977,0.599205875977661,0,0.633476875203848,0.54484668153913,23.0525647176412,430.764441321939,-0.144575192897561,0.930350164203126,".",205453,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"331_9",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.930398909273568,"0.25_0.1_0.25"
"2591","332_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",398.963794854173,0.837841740091104,0,0.413191981721719,0.52347571247946,21.9187226386807,432.106345889155,0.080711795074063,0.923316331509258,".",171450,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"332_0",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.923300013178969,"0.25_0.1_0.25"
"2592","332_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",1,"G-2000",404.197095833633,0.534050790271364,0,1.07061617922824,0.798300468717841,19.5068835582209,433.380235808946,0.0208130904265202,0.932615312838494,".",171450,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"332_1",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.932661580838268,"0.25_0.1_0.25"
"2593","332_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",2,"G-2000",408.0864611995,0.579590154307896,0,1.32730288458471,0.996902526438481,21.6839475262369,431.589580575362,-0.0239643829549225,0.945520248652325,".",171450,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"332_2",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.945542894375417,"0.25_0.1_0.25"
"2594","332_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",3,"G-2000",406.588185197301,0.487770180670465,0,1.209130563609,0.867900237891254,24.7606706646677,429.147509316292,-0.0129161164162898,0.947382925479016,".",171450,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"332_3",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.947432238031785,"0.25_0.1_0.25"
"2595","332_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",4,"G-2000",412.589308369465,0.595976339827536,0,0.925259910822589,0.906730793514293,18.5854147926037,434.571155306397,0.0148156874329135,0.949325728099873,".",171450,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"332_4",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.949417151441095,"0.25_0.1_0.25"
"2596","332_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",5,"G-2000",414.786651561569,0.605755154137731,0,1.03105430748876,0.895237766725637,15.9138195902049,437.263679435232,-0.0295933231656122,0.948548586180073,".",171450,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"332_5",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.948596169929562,"0.25_0.1_0.25"
"2597","332_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",6,"G-2000",412.486042862869,0.817728583816442,0,0.217403908234688,0.488129743589055,14.691215892054,438.072604286107,-0.189190336708856,0.941572731287692,".",171450,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"332_6",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.941592874850199,"0.25_0.1_0.25"
"2598","332_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",7,"G-2000",414.929752102599,0.456335738182009,0,0.870084669005297,0.481504800141179,16.3430929535232,436.892902346327,-0.136308260198421,0.949684905171377,".",171450,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"332_7",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.949728754745671,"0.25_0.1_0.25"
"2599","332_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",8,"G-2000",404.589257587856,0.387144594035482,0,1.05990235055882,0.888044826764318,18.8593583208396,434.679102495652,0.0291428295901699,0.930724028758596,".",171450,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"332_8",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.930776877160556,"0.25_0.1_0.25"
"2600","332_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",9,"G-2000",400.339046784708,0.483740566264118,0,0.636926675643228,0.528150531332234,21.9443903048476,432.067701815992,0.0149250122683608,0.926502533287487,".",171450,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"332_9",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.926565547718731,"0.25_0.1_0.25"
"2601","333_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",415.159424850125,0.569329746709345,0,0.791926748006247,0.590388026311344,15.4832653673163,437.480597835182,-0.0597560405250875,0.948929851767215,".",932154,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"333_0",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.948977913316589,"0.25_0.1_0.25"
"2602","333_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",1,"G-2000",414.873875675962,0.655732539187706,0,0.96655530066097,0.783994744123338,21.1918850574713,432.060368154523,0.125654977035332,0.960167310315994,".",932154,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"333_1",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.96022201121577,"0.25_0.1_0.25"
"2603","333_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",2,"G-2000",398.259629882459,0.560784658872664,0,0.868244029956572,0.726496181808296,20.8205697151424,432.461068312894,-0.0254267679742529,0.920913912636583,".",932154,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"333_2",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.920914410714794,"0.25_0.1_0.25"
"2604","333_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",3,"G-2000",403.444912532734,0.600994593865267,0,1.14101961536747,0.946929219872664,25.7868010994503,428.187668235582,-0.0432074290336232,0.942164594904369,".",932154,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"333_3",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.942215160458019,"0.25_0.1_0.25"
"2605","333_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",4,"G-2000",413.873351388506,0.467340831069765,0,0.883005052798201,0.804333901538181,18.3693613193403,435.11561204073,0.0604584208971564,0.95113881947592,".",932154,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"333_4",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.951180191966462,"0.25_0.1_0.25"
"2606","333_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",5,"G-2000",405.051314988606,0.487280914216442,0,0.856971252522389,0.781105943456222,19.5217936031984,433.803412454523,0.0713686124453623,0.933704385830071,".",932154,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"333_5",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.933720905275425,"0.25_0.1_0.25"
"2607","333_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",6,"G-2000",406.812148598301,0.681041196509345,0,1.09495296848846,0.929083156731684,18.1666606696652,434.892222815492,-0.0308316373451702,0.935319728785468,".",932154,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"333_6",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.935432107671642,"0.25_0.1_0.25"
"2608","333_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",7,"G-2000",402.310934387906,0.472579241904698,0,0.677594609665317,0.55858573362089,19.8973213393303,433.763609186207,-0.00658274906187906,0.927461715962888,".",932154,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"333_7",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.927488903789532,"0.25_0.1_0.25"
"2609","333_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",8,"G-2000",411.454310662919,0.519273506918741,0,1.00325646996622,0.80910315375947,18.8473303348326,434.530814058971,-0.0630719857170315,0.946847596590969,".",932154,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"333_8",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.9468932866222,"0.25_0.1_0.25"
"2610","333_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",9,"G-2000",411.601361368366,0.772343195566067,0,0.657565668575412,0.849572696250575,16.7880849575212,436.61273885992,0.125116993494988,0.942690708557211,".",932154,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"333_9",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.942714961645729,"0.25_0.1_0.25"
"2611","334_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",409.685478647126,0.709573745644228,0,0.883867949083408,0.690295367024138,22.8536356821589,430.522766944678,0.0190897277217441,0.95157350937435,".",50152,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"334_0",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.951600031641928,"0.25_0.1_0.25"
"2612","334_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",1,"G-2000",414.759278873013,0.852551924428286,0,1.10812110694318,0.6657542385999,13.4070194902549,439.679365062219,0.0229774435593103,0.943348416562322,".",50152,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"334_1",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.943322138427671,"0.25_0.1_0.25"
"2613","334_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",2,"G-2000",409.912507626687,0.544647948696602,0,0.844709355725937,0.576796334115442,17.0026811594203,435.497434851374,0.149739053950375,0.94116923312188,".",50152,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"334_2",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.94125125620219,"0.25_0.1_0.25"
"2614","334_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",3,"G-2000",396.5110122006,0.652821596305897,0,0.808198706470265,0.521193673596152,19.1146076961519,434.462990512394,-0.0166775479195272,0.912624536722213,".",50152,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"334_3",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.912646234223462,"0.25_0.1_0.25"
"2615","334_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",4,"G-2000",400.232439704848,0.529192337421389,0,0.888108423306647,0.92333248796047,21.9490909545227,431.268355198101,0.0560344963509645,0.928006214119008,".",50152,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"334_4",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.928035722725362,"0.25_0.1_0.25"
"2616","334_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",5,"G-2000",408.426768513043,0.40943941758061,0,1.04182532524793,0.890583642453973,19.6545827086457,433.826810556672,-0.0903255512392304,0.941375358986863,".",50152,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"334_5",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.941451193366688,"0.25_0.1_0.25"
"2617","334_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",6,"G-2000",406.304390125837,0.547088016069865,0,0.686203071616692,0.616729310964568,20.7848425787106,432.893116334533,-0.182153807231696,0.938582599301678,".",50152,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"334_6",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.938579004365252,"0.25_0.1_0.25"
"2618","334_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",7,"G-2000",411.022325116842,0.637828891313443,0,0.721084325722489,0.813085484310445,19.1944577711144,434.664312705897,0.0317856653947911,0.945606940007917,".",50152,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"334_7",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","Stimulus Enhancement",0.945608629698911,"0.25_0.1_0.25"
