"","prefix","Replicate","Generation","mean.fitness","mean.prop.SL","Schedule","mean.learning.rate","mean.learning.rate.SL","mean.learning.episodes","mean.best.fitness","environmental.mean.location","perfrom","folder","seed","init_w_range","init_lr_range","init_le_mean","init_prop_sl","mut_rate_w","mut_step_w","lr_homogenous","mut_rate_lr","mut_step_lr","le_homogenous","mut_rate_le","mut_step_le","mut_rate_sl","mut_step_sl","N","G","lifespan","extrapolate_from","nr_replicates","env_sample_size","env_range","init_mean_env","sd_env","env_change","env_change_sd","env_change_type","env_change_rate","SL_type","IL_type","cue_type","sl_homogenous","one_social_parent","success_bias","sl_speed","mut_rate_schedule","differential_learning_rates","schedule_init","file_rep","f","M","f_M","f_M_simple","colSpaces","row","xLabs","Change","Rate","SD","IL","IL_long","SL","Performance"
"1589","337_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_10_IL_type_Unguided_",4,"G-2000",407.8286,0,0,0.5302065,0.3091496,18.5578,434.4084,0.0487205,0.9387905,"D:/IL_only_prelim_data_moreReps",201542,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"337_4",0.1,0.4,"Change: 0.4 (0.1)","0.4 (0.1)","Change: 10x","Env SD: 0.25","R",0.4,10,0.25," UG "," Unguided ","True Imitiation",0.9388139
"1590","337_init_prop_sl_0_sd_env_0.25_env_change_0.4_env_change_rate_10_IL_type_Unguided_",0,"G-2000",406.4836,0,0,0.3748583,1.78265,16.20976,437.4017,-0.1010001,0.9293053,"D:/IL_only_prelim_data_moreReps",201233,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,1,10,1,0,0.25,0.4,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"337_0",0.1,0.4,"Change: 0.4 (0.1)","0.4 (0.1)","Change: 10x","Env SD: 0.25","R",0.4,10,0.25," UG "," Unguided ","True Imitiation",0.9293142
"1591","338_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_10_IL_type_Unguided_",0,"G-2000",410.44,0,0,0.5023587,0.5253244,17.16432,435.7234,-0.004558656,0.9419534,"D:/IL_only_prelim_data_moreReps",212653,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"338_0",0.1,0.4,"Change: 0.4 (0.1)","0.4 (0.1)","Change: 10x","Env SD: 0.25","R",0.4,10,0.25," UG "," Unguided ","True Imitiation",0.9419736
"1592","338_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_10_IL_type_Unguided_",1,"G-2000",398.8846,0,0,0.8372401,1.002434,23.64215,430.0004,0.005293891,0.9276017,"D:/IL_only_prelim_data_moreReps",212653,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"338_1",0.1,0.4,"Change: 0.4 (0.1)","0.4 (0.1)","Change: 10x","Env SD: 0.25","R",0.4,10,0.25," UG "," Unguided ","True Imitiation",0.9276376
"1593","338_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_10_IL_type_Unguided_",2,"G-2000",410.1314,0,0,0.5597636,1.073135,16.85471,436.3879,0.09062453,0.9398132,"D:/IL_only_prelim_data_moreReps",212653,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"338_2",0.1,0.4,"Change: 0.4 (0.1)","0.4 (0.1)","Change: 10x","Env SD: 0.25","R",0.4,10,0.25," UG "," Unguided ","True Imitiation",0.9398322
"1594","338_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_10_IL_type_Unguided_",3,"G-2000",413.809,0,0,0.6241774,2.200518,17.23253,435.7388,0.04604535,0.9496303,"D:/IL_only_prelim_data_moreReps",212653,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"338_3",0.1,0.4,"Change: 0.4 (0.1)","0.4 (0.1)","Change: 10x","Env SD: 0.25","R",0.4,10,0.25," UG "," Unguided ","True Imitiation",0.949672
"1595","338_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_10_IL_type_Unguided_",4,"G-2000",412.2259,0,0,0.5219097,2.012289,15.53494,437.2215,-0.07782631,0.9427964,"D:/IL_only_prelim_data_moreReps",212653,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"338_4",0.1,0.4,"Change: 0.4 (0.1)","0.4 (0.1)","Change: 10x","Env SD: 0.25","R",0.4,10,0.25," UG "," Unguided ","True Imitiation",0.9428309
"1596","338_init_prop_sl_0_sd_env_0.25_env_change_0.4_env_change_rate_10_IL_type_Unguided_",0,"G-2000",404.8681,0,0,0.4825419,1.367411,18.86149,434.8443,0.04996336,0.9310792,"D:/IL_only_prelim_data_moreReps",212344,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,1,10,1,0,0.25,0.4,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"338_0",0.1,0.4,"Change: 0.4 (0.1)","0.4 (0.1)","Change: 10x","Env SD: 0.25","R",0.4,10,0.25," UG "," Unguided ","True Imitiation",0.9310645
"1597","339_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_10_IL_type_Unguided_",0,"G-2000",398.521,0,0,0.5035482,2.113997,24.01506,430.0272,-0.07121526,0.9266911,"D:/IL_only_prelim_data_moreReps",223764,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"339_0",0.1,0.4,"Change: 0.4 (0.1)","0.4 (0.1)","Change: 10x","Env SD: 0.25","R",0.4,10,0.25," UG "," Unguided ","True Imitiation",0.9267343
"1598","339_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_10_IL_type_Unguided_",1,"G-2000",403.2328,0,0,0.5721862,0.9491229,23.02477,430.4682,-0.1031612,0.9367124,"D:/IL_only_prelim_data_moreReps",223764,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"339_1",0.1,0.4,"Change: 0.4 (0.1)","0.4 (0.1)","Change: 10x","Env SD: 0.25","R",0.4,10,0.25," UG "," Unguided ","True Imitiation",0.9367307
"1599","339_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_10_IL_type_Unguided_",2,"G-2000",404.6646,0,0,0.7321707,0.8891728,16.66453,436.1919,0.02044512,0.9277471,"D:/IL_only_prelim_data_moreReps",223764,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"339_2",0.1,0.4,"Change: 0.4 (0.1)","0.4 (0.1)","Change: 10x","Env SD: 0.25","R",0.4,10,0.25," UG "," Unguided ","True Imitiation",0.9277215
"1600","339_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_10_IL_type_Unguided_",3,"G-2000",407.5808,0,0,0.4649696,0.5402856,16.42875,436.3078,-0.02353584,0.9341361,"D:/IL_only_prelim_data_moreReps",223764,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"339_3",0.1,0.4,"Change: 0.4 (0.1)","0.4 (0.1)","Change: 10x","Env SD: 0.25","R",0.4,10,0.25," UG "," Unguided ","True Imitiation",0.9341588
"1601","339_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_10_IL_type_Unguided_",4,"G-2000",411.9351,0,0,0.5057755,0.8427663,14.70248,438.0856,-0.06621725,0.9403082,"D:/IL_only_prelim_data_moreReps",223764,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"339_4",0.1,0.4,"Change: 0.4 (0.1)","0.4 (0.1)","Change: 10x","Env SD: 0.25","R",0.4,10,0.25," UG "," Unguided ","True Imitiation",0.9403073
"1602","339_init_prop_sl_0_sd_env_0.25_env_change_0.4_env_change_rate_10_IL_type_Unguided_",0,"G-2000",410.239,0,0,0.4498046,1.462398,18.39184,434.8502,-0.1468178,0.9433793,"D:/IL_only_prelim_data_moreReps",223455,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,1,10,1,0,0.25,0.4,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"339_0",0.1,0.4,"Change: 0.4 (0.1)","0.4 (0.1)","Change: 10x","Env SD: 0.25","R",0.4,10,0.25," UG "," Unguided ","True Imitiation",0.9434028
"1603","34_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.1_env_change_rate_10_IL_type_Unguided_",0,"G-2000",260.2912,0,0,1.443583,2.118371,2.414946,335.5746,0.04481203,0.775335,"D:/IL_only_prelim_data_moreReps",168209,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.1,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"34_0",0.1,0.1,"Change: 0.1 (0.1)","0.1 (0.1)","Change: 10z","Env SD: 0.1","R",0.1,10,0.1," UG "," Unguided ","True Imitiation",0.7756582
"1604","34_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.1_env_change_rate_10_IL_type_Unguided_",1,"G-2000",274.8972,0,0,0.4568535,1.900742,4.0735,335.3679,-0.03036929,0.8195668,"D:/IL_only_prelim_data_moreReps",168209,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.1,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"34_1",0.1,0.1,"Change: 0.1 (0.1)","0.1 (0.1)","Change: 10z","Env SD: 0.1","R",0.1,10,0.1," UG "," Unguided ","True Imitiation",0.8196885
"1605","34_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.1_env_change_rate_10_IL_type_Unguided_",2,"G-2000",271.3255,0,0,0.6095373,1.386418,0.3050855,336.7878,0.1779321,0.8058214,"D:/IL_only_prelim_data_moreReps",168209,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.1,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"34_2",0.1,0.1,"Change: 0.1 (0.1)","0.1 (0.1)","Change: 10z","Env SD: 0.1","R",0.1,10,0.1," UG "," Unguided ","True Imitiation",0.8056274
"1606","34_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.1_env_change_rate_10_IL_type_Unguided_",3,"G-2000",256.704,0,0,0.1751853,0.09717094,19.94411,324.1997,0.1097374,0.7917245,"D:/IL_only_prelim_data_moreReps",168209,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.1,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"34_3",0.1,0.1,"Change: 0.1 (0.1)","0.1 (0.1)","Change: 10z","Env SD: 0.1","R",0.1,10,0.1," UG "," Unguided ","True Imitiation",0.7918084
"1607","34_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.1_env_change_rate_10_IL_type_Unguided_",4,"G-2000",269.419,0,0,0.1306627,1.968527,1.320746,336.7524,0.09068023,0.7995568,"D:/IL_only_prelim_data_moreReps",168209,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.1,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"34_4",0.1,0.1,"Change: 0.1 (0.1)","0.1 (0.1)","Change: 10z","Env SD: 0.1","R",0.1,10,0.1," UG "," Unguided ","True Imitiation",0.8000507
"1608","34_init_prop_sl_0_sd_env_0.1_env_change_0.1_env_change_rate_10_IL_type_Unguided_",0,"G-2000",272.5492,0,0,0.1632561,0.4289712,0.6641474,336.654,0.09747339,0.8094638,"D:/IL_only_prelim_data_moreReps",167900,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,1,10,1,0,0.1,0.1,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"34_0",0.1,0.1,"Change: 0.1 (0.1)","0.1 (0.1)","Change: 10z","Env SD: 0.1","R",0.1,10,0.1," UG "," Unguided ","True Imitiation",0.8095826
"1609","340_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_10_IL_type_Unguided_",0,"G-2000",407.1952,0,0,0.4714686,2.541278,18.68733,434.5457,0.02009784,0.9370372,"D:/IL_only_prelim_data_moreReps",234875,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"340_0",0.1,0.4,"Change: 0.4 (0.1)","0.4 (0.1)","Change: 10x","Env SD: 0.25","R",0.4,10,0.25," UG "," Unguided ","True Imitiation",0.9370595
"1610","340_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_10_IL_type_Unguided_",1,"G-2000",410.0113,0,0,0.5050869,0.9912085,18.86872,434.4916,-0.006035969,0.9436715,"D:/IL_only_prelim_data_moreReps",234875,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"340_1",0.1,0.4,"Change: 0.4 (0.1)","0.4 (0.1)","Change: 10x","Env SD: 0.25","R",0.4,10,0.25," UG "," Unguided ","True Imitiation",0.9436578
"1611","340_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_10_IL_type_Unguided_",2,"G-2000",403.8878,0,0,0.403082,1.421521,22.24991,431.6424,-0.02294106,0.9357119,"D:/IL_only_prelim_data_moreReps",234875,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"340_2",0.1,0.4,"Change: 0.4 (0.1)","0.4 (0.1)","Change: 10x","Env SD: 0.25","R",0.4,10,0.25," UG "," Unguided ","True Imitiation",0.9357
"1612","340_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_10_IL_type_Unguided_",3,"G-2000",406.5359,0,0,0.4946332,1.242408,18.57588,434.8704,-0.03585242,0.9348513,"D:/IL_only_prelim_data_moreReps",234875,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"340_3",0.1,0.4,"Change: 0.4 (0.1)","0.4 (0.1)","Change: 10x","Env SD: 0.25","R",0.4,10,0.25," UG "," Unguided ","True Imitiation",0.9348438
"1613","340_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_10_IL_type_Unguided_",4,"G-2000",405.5372,0,0,0.4926547,3.17064,16.36515,436.7821,-0.003411306,0.9284873,"D:/IL_only_prelim_data_moreReps",234875,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"340_4",0.1,0.4,"Change: 0.4 (0.1)","0.4 (0.1)","Change: 10x","Env SD: 0.25","R",0.4,10,0.25," UG "," Unguided ","True Imitiation",0.9284657
"1614","340_init_prop_sl_0_sd_env_0.25_env_change_0.4_env_change_rate_10_IL_type_Unguided_",0,"G-2000",405.7203,0,0,0.3951002,0.4909848,21.00956,432.9525,0.0239117,0.9370839,"D:/IL_only_prelim_data_moreReps",234566,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,1,10,1,0,0.25,0.4,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"340_0",0.1,0.4,"Change: 0.4 (0.1)","0.4 (0.1)","Change: 10x","Env SD: 0.25","R",0.4,10,0.25," UG "," Unguided ","True Imitiation",0.9371012
"1615","341_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_100_IL_type_Guided_",0,"G-2000",395.3925,0,0,1.796305,0.8914667,1.847146,449.7671,-0.09510092,0.8790888,"D:/IL_only_prelim_data_moreReps",134876,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"341_0",0.01,0.4,"Change: 0.4 (0.01)","0.4 (0.01)","Change: 100x","Env SD: 0.25","PB",0.4,100,0.25,"SG","Self-guided","True Imitiation",0.8791052
"1616","341_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_100_IL_type_Guided_",1,"G-2000",397.8099,0,0,0.4998998,0.1498216,11.58655,441.0164,0.2017874,0.9017218,"D:/IL_only_prelim_data_moreReps",134876,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"341_1",0.01,0.4,"Change: 0.4 (0.01)","0.4 (0.01)","Change: 100x","Env SD: 0.25","PB",0.4,100,0.25,"SG","Self-guided","True Imitiation",0.9020298
"1617","341_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_100_IL_type_Guided_",2,"G-2000",405.138,0,0,0.2163714,0.1727425,1.919745,449.9232,-0.04399349,0.9003138,"D:/IL_only_prelim_data_moreReps",134876,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"341_2",0.01,0.4,"Change: 0.4 (0.01)","0.4 (0.01)","Change: 100x","Env SD: 0.25","PB",0.4,100,0.25,"SG","Self-guided","True Imitiation",0.9004602
"1618","341_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_100_IL_type_Guided_",3,"G-2000",402.637,0,0,0.6801363,0.5347776,1.511566,450.0961,-0.1695291,0.8944807,"D:/IL_only_prelim_data_moreReps",134876,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"341_3",0.01,0.4,"Change: 0.4 (0.01)","0.4 (0.01)","Change: 100x","Env SD: 0.25","PB",0.4,100,0.25,"SG","Self-guided","True Imitiation",0.8945578
"1619","341_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_100_IL_type_Guided_",4,"G-2000",395.9301,0,0,0.9814735,0.8639523,11.4982,441.5089,0.06423077,0.8968944,"D:/IL_only_prelim_data_moreReps",134876,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"341_4",0.01,0.4,"Change: 0.4 (0.01)","0.4 (0.01)","Change: 100x","Env SD: 0.25","PB",0.4,100,0.25,"SG","Self-guided","True Imitiation",0.8967659
"1620","341_init_prop_sl_0_sd_env_0.25_env_change_0.4_env_change_rate_100_IL_type_Guided_",0,"G-2000",398.0482,0,0,1.231542,0.2513641,0.2547696,451.8114,-0.08430462,0.8810623,"D:/IL_only_prelim_data_moreReps",134567,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,1,10,1,0,0.25,0.4,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"341_0",0.01,0.4,"Change: 0.4 (0.01)","0.4 (0.01)","Change: 100x","Env SD: 0.25","PB",0.4,100,0.25,"SG","Self-guided","True Imitiation",0.8810054
"1621","342_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_100_IL_type_Guided_",0,"G-2000",404.7737,0,0,0.2136987,1.104496,10.72069,441.8007,0.2492407,0.916074,"D:/IL_only_prelim_data_moreReps",145987,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"342_0",0.01,0.4,"Change: 0.4 (0.01)","0.4 (0.01)","Change: 100x","Env SD: 0.25","PB",0.4,100,0.25,"SG","Self-guided","True Imitiation",0.9161909
"1622","342_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_100_IL_type_Guided_",1,"G-2000",396.2883,0,0,1.91118,2.05517,8.5681,444.1478,-0.02271486,0.8924136,"D:/IL_only_prelim_data_moreReps",145987,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"342_1",0.01,0.4,"Change: 0.4 (0.01)","0.4 (0.01)","Change: 100x","Env SD: 0.25","PB",0.4,100,0.25,"SG","Self-guided","True Imitiation",0.8922443
"1623","342_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_100_IL_type_Guided_",2,"G-2000",395.7739,0,0,1.010925,0.3215571,3.311004,448.4662,-0.01853049,0.8825413,"D:/IL_only_prelim_data_moreReps",145987,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"342_2",0.01,0.4,"Change: 0.4 (0.01)","0.4 (0.01)","Change: 100x","Env SD: 0.25","PB",0.4,100,0.25,"SG","Self-guided","True Imitiation",0.8825057
"1624","342_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_100_IL_type_Guided_",3,"G-2000",408.2179,0,0,2.023093,1.359723,16.3741,436.8769,-0.1628334,0.9342643,"D:/IL_only_prelim_data_moreReps",145987,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"342_3",0.01,0.4,"Change: 0.4 (0.01)","0.4 (0.01)","Change: 100x","Env SD: 0.25","PB",0.4,100,0.25,"SG","Self-guided","True Imitiation",0.9344005
"1625","342_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_100_IL_type_Guided_",4,"G-2000",399.2426,0,0,0.4215067,1.240561,19.86178,433.2851,-0.08024543,0.9212879,"D:/IL_only_prelim_data_moreReps",145987,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"342_4",0.01,0.4,"Change: 0.4 (0.01)","0.4 (0.01)","Change: 100x","Env SD: 0.25","PB",0.4,100,0.25,"SG","Self-guided","True Imitiation",0.9214316
"1626","342_init_prop_sl_0_sd_env_0.25_env_change_0.4_env_change_rate_100_IL_type_Guided_",0,"G-2000",378.1092,0,0,1.729549,0.8817757,2.736949,448.7857,-0.1652201,0.8425087,"D:/IL_only_prelim_data_moreReps",145678,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,1,10,1,0,0.25,0.4,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"342_0",0.01,0.4,"Change: 0.4 (0.01)","0.4 (0.01)","Change: 100x","Env SD: 0.25","PB",0.4,100,0.25,"SG","Self-guided","True Imitiation",0.8425162
"1627","343_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_100_IL_type_Guided_",0,"G-2000",395.0661,0,0,1.01729,5.053544,3.507163,448.9179,0.3228313,0.8797444,"D:/IL_only_prelim_data_moreReps",157098,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"343_0",0.01,0.4,"Change: 0.4 (0.01)","0.4 (0.01)","Change: 100x","Env SD: 0.25","PB",0.4,100,0.25,"SG","Self-guided","True Imitiation",0.8800408
"1628","343_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.4_env_change_rate_100_IL_type_Guided_",1,"G-2000",375.3557,0,0,3.015677,0.697962,10.08546,442.6934,-0.01127029,0.8478034,"D:/IL_only_prelim_data_moreReps",157098,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.4,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"343_1",0.01,0.4,"Change: 0.4 (0.01)","0.4 (0.01)","Change: 100x","Env SD: 0.25","PB",0.4,100,0.25,"SG","Self-guided","True Imitiation",0.8478908
